date,property_id,surface_m2,bedrooms,location_score,listing_price,is_booked
2022-12-17,PROP_012,54,2,8.8,184,1
2022-12-17,PROP_013,116,4,6.2,386,0
2022-12-17,PROP_014,28,1,9.6,91,1
2022-12-17,PROP_015,91,3,8.3,270,0
2022-12-17,PROP_016,29,1,8,100,0
2022-12-17,PROP_017,75,2,8,244,0
2022-12-17,PROP_018,105,4,8.3,342,1
2022-12-17,PROP_019,80,3,9.8,233,0
2022-12-17,PROP_020,71,2,7.3,249,0
2022-12-17,PROP_021,55,2,9.1,157,1
2022-12-17,PROP_022,45,1,6.3,143,1
2022-12-17,PROP_023,104,4,8.3,312,0
2022-12-17,PROP_024,47,2,7.2,139,0
2022-12-17,PROP_025,32,1,6.6,118,0
2022-12-17,PROP_026,52,2,6.2,159,1
2022-12-17,PROP_027,100,3,7.9,333,1
2022-12-17,PROP_028,29,1,7.6,85,1
2022-12-17,PROP_029,113,4,7.2,356,0
2022-12-17,PROP_030,29,1,10,89,1
2022-12-17,PROP_031,117,4,9.5,388,0
2022-12-17,PROP_032,119,4,7,352,0
2022-12-17,PROP_033,26,1,6.5,100,0
2022-12-17,PROP_034,70,2,8.5,250,0
2022-12-17,PROP_035,65,2,6.6,203,1
2022-12-17,PROP_036,21,1,6.8,79,0
2022-12-17,PROP_037,68,2,7.6,221,0
2022-12-17,PROP_038,53,2,9.1,157,0
2022-12-17,PROP_039,103,4,6.1,341,0
2022-12-17,PROP_040,96,3,9.3,291,0
2022-12-17,PROP_041,113,4,6.7,383,0
2022-12-17,PROP_042,85,3,9.8,283,1
2022-12-17,PROP_043,95,3,9.4,305,0
2022-12-17,PROP_044,30,1,7.5,89,1
2022-12-17,PROP_045,33,1,6.4,104,1
2022-12-17,PROP_046,56,2,8.7,169,0
2022-12-17,PROP_047,45,1,8.3,134,1
2022-12-17,PROP_048,110,4,6.5,312,1
2022-12-17,PROP_049,20,1,8.8,67,0
2022-12-17,PROP_050,89,3,9.3,299,1
2022-12-18,PROP_001,47,2,8,137,0
2022-12-18,PROP_002,22,1,7.6,62,0
2022-12-18,PROP_003,115,4,7.9,311,0
2022-12-18,PROP_004,72,2,7.7,185,0
2022-12-18,PROP_005,26,1,9.2,79,0
2022-12-18,PROP_006,101,4,9.1,278,0
2022-12-18,PROP_007,117,4,6.6,294,1
2022-12-18,PROP_008,64,2,9.5,169,1
2022-12-18,PROP_009,43,1,9.9,132,0
2022-12-18,PROP_010,39,1,9.8,117,1
2022-12-18,PROP_011,102,4,7.8,243,0
2022-12-18,PROP_012,54,2,8.8,138,0
2022-12-18,PROP_013,116,4,6.2,278,1
2022-12-18,PROP_014,28,1,9.6,71,1
2022-12-18,PROP_015,91,3,8.3,218,1
2022-12-18,PROP_016,29,1,8,76,0
2022-12-18,PROP_017,75,2,8,185,1
2022-12-18,PROP_018,105,4,8.3,283,0
2022-12-18,PROP_019,80,3,9.8,211,0
2022-12-18,PROP_020,71,2,7.3,210,0
2022-12-18,PROP_021,55,2,9.1,150,0
2022-12-18,PROP_022,45,1,6.3,125,0
2022-12-18,PROP_023,104,4,8.3,242,0
2022-12-18,PROP_024,47,2,7.2,140,0
2022-12-18,PROP_025,32,1,6.6,93,0
2022-12-18,PROP_026,52,2,6.2,134,0
2022-12-18,PROP_027,100,3,7.9,237,0
2022-12-18,PROP_028,29,1,7.6,85,0
2022-12-18,PROP_029,113,4,7.2,276,0
2022-12-18,PROP_030,29,1,10,77,0
2022-12-18,PROP_031,117,4,9.5,296,0
2022-12-18,PROP_032,119,4,7,297,0
2022-12-18,PROP_033,26,1,6.5,81,0
2022-12-18,PROP_034,70,2,8.5,179,1
2022-12-18,PROP_035,65,2,6.6,182,0
2022-12-18,PROP_036,21,1,6.8,61,0
2022-12-18,PROP_037,68,2,7.6,202,0
2022-12-18,PROP_038,53,2,9.1,153,0
2022-12-18,PROP_039,103,4,6.1,291,0
2022-12-18,PROP_040,96,3,9.3,267,1
2022-12-18,PROP_041,113,4,6.7,296,0
2022-12-18,PROP_042,85,3,9.8,245,0
2022-12-18,PROP_043,95,3,9.4,223,0
2022-12-18,PROP_044,30,1,7.5,80,0
2022-12-18,PROP_045,33,1,6.4,103,0
2022-12-18,PROP_046,56,2,8.7,149,0
2022-12-18,PROP_047,45,1,8.3,124,0
2022-12-18,PROP_048,110,4,6.5,279,0
2022-12-18,PROP_049,20,1,8.8,51,1
2022-12-18,PROP_050,89,3,9.3,250,0
2022-12-19,PROP_001,47,2,8,118,1
2022-12-19,PROP_002,22,1,7.6,65,1
2022-12-19,PROP_003,115,4,7.9,279,1
2022-12-19,PROP_004,72,2,7.7,189,0
2022-12-19,PROP_005,26,1,9.2,86,0
2022-12-19,PROP_006,101,4,9.1,287,0
2022-12-19,PROP_007,117,4,6.6,275,0
2022-12-19,PROP_008,64,2,9.5,180,0
2022-12-19,PROP_009,43,1,9.9,125,1
2022-12-19,PROP_010,39,1,9.8,103,1
2022-12-19,PROP_011,102,4,7.8,252,0
2022-12-19,PROP_012,54,2,8.8,135,1
2022-12-19,PROP_013,116,4,6.2,316,0
2022-12-19,PROP_014,28,1,9.6,70,0
2022-12-19,PROP_015,91,3,8.3,234,0
2022-12-19,PROP_016,29,1,8,86,0
2022-12-19,PROP_017,75,2,8,188,1
2022-12-19,PROP_018,105,4,8.3,277,1
2022-12-19,PROP_019,80,3,9.8,209,1
2022-12-19,PROP_020,71,2,7.3,193,0
2022-12-19,PROP_021,55,2,9.1,127,1
2022-12-19,PROP_022,45,1,6.3,113,0
2022-12-19,PROP_023,104,4,8.3,263,0
2022-12-19,PROP_024,47,2,7.2,125,0
2022-12-19,PROP_025,32,1,6.6,88,0
2022-12-19,PROP_026,52,2,6.2,140,0
2022-12-19,PROP_027,100,3,7.9,274,1
2022-12-19,PROP_028,29,1,7.6,84,0
2022-12-19,PROP_029,113,4,7.2,283,0
2022-12-19,PROP_030,29,1,10,83,1
2022-12-19,PROP_031,117,4,9.5,288,0
2022-12-19,PROP_032,119,4,7,292,1
2022-12-19,PROP_033,26,1,6.5,88,0
2022-12-19,PROP_034,70,2,8.5,202,0
2022-12-19,PROP_035,65,2,6.6,154,0
2022-12-19,PROP_036,21,1,6.8,59,0
2022-12-19,PROP_037,68,2,7.6,185,1
2022-12-19,PROP_038,53,2,9.1,153,0
2022-12-19,PROP_039,103,4,6.1,297,0
2022-12-19,PROP_040,96,3,9.3,261,1
2022-12-19,PROP_041,113,4,6.7,274,0
2022-12-19,PROP_042,85,3,9.8,244,0
2022-12-19,PROP_043,95,3,9.4,239,1
2022-12-19,PROP_044,30,1,7.5,71,0
2022-12-19,PROP_045,33,1,6.4,91,0
2022-12-19,PROP_046,56,2,8.7,144,0
2022-12-19,PROP_047,45,1,8.3,112,0
2022-12-19,PROP_048,110,4,6.5,272,0
2022-12-19,PROP_049,20,1,8.8,61,0
2022-12-19,PROP_050,89,3,9.3,228,1
2022-12-20,PROP_001,47,2,8,237,1
2022-12-20,PROP_002,22,1,7.6,115,0
2022-12-20,PROP_003,115,4,7.9,576,1
2022-12-20,PROP_004,72,2,7.7,342,1
2022-12-20,PROP_005,26,1,9.2,143,0
2022-12-20,PROP_006,101,4,9.1,441,1
2022-12-20,PROP_007,117,4,6.6,496,1
2022-12-20,PROP_008,64,2,9.5,332,1
2022-12-20,PROP_009,43,1,9.9,245,1
2022-12-20,PROP_010,39,1,9.8,213,1
2022-12-20,PROP_011,102,4,7.8,474,0
2022-12-20,PROP_012,54,2,8.8,278,1
2022-12-20,PROP_013,116,4,6.2,563,0
2022-12-20,PROP_014,28,1,9.6,122,1
2022-12-20,PROP_015,91,3,8.3,436,0
2022-12-20,PROP_016,29,1,8,152,1
2022-12-20,PROP_017,75,2,8,337,1
2022-12-20,PROP_018,105,4,8.3,489,0
2022-12-20,PROP_019,80,3,9.8,394,1
2022-12-20,PROP_020,71,2,7.3,374,1
2022-12-20,PROP_021,55,2,9.1,249,1
2022-12-20,PROP_022,45,1,6.3,187,0
2022-12-20,PROP_023,104,4,8.3,464,1
2022-12-20,PROP_024,47,2,7.2,210,0
2022-12-20,PROP_025,32,1,6.6,162,0
2022-12-20,PROP_026,52,2,6.2,259,1
2022-12-20,PROP_027,100,3,7.9,482,0
2022-12-20,PROP_028,29,1,7.6,132,1
2022-12-20,PROP_029,113,4,7.2,496,1
2022-12-20,PROP_030,29,1,10,150,1
2022-12-20,PROP_031,117,4,9.5,569,0
2022-12-20,PROP_032,119,4,7,519,1
2022-12-20,PROP_033,26,1,6.5,143,1
2022-12-20,PROP_034,70,2,8.5,313,0
2022-12-20,PROP_035,65,2,6.6,299,1
2022-12-20,PROP_036,21,1,6.8,117,1
2022-12-20,PROP_037,68,2,7.6,336,0
2022-12-20,PROP_038,53,2,9.1,256,1
2022-12-20,PROP_039,103,4,6.1,521,1
2022-12-20,PROP_040,96,3,9.3,433,1
2022-12-20,PROP_041,113,4,6.7,573,1
2022-12-20,PROP_042,85,3,9.8,383,1
2022-12-20,PROP_043,95,3,9.4,403,1
2022-12-20,PROP_044,30,1,7.5,150,0
2022-12-20,PROP_045,33,1,6.4,169,0
2022-12-20,PROP_046,56,2,8.7,264,1
2022-12-20,PROP_047,45,1,8.3,236,0
2022-12-20,PROP_048,110,4,6.5,522,0
2022-12-20,PROP_049,20,1,8.8,111,0
2022-12-20,PROP_050,89,3,9.3,401,1
2022-12-21,PROP_001,47,2,8,222,1
2022-12-21,PROP_002,22,1,7.6,120,1
2022-12-21,PROP_003,115,4,7.9,554,1
2022-12-21,PROP_004,72,2,7.7,320,1
2022-12-21,PROP_005,26,1,9.2,141,1
2022-12-21,PROP_006,101,4,9.1,460,0
2022-12-21,PROP_007,117,4,6.6,550,0
2022-12-21,PROP_008,64,2,9.5,282,1
2022-12-21,PROP_009,43,1,9.9,222,1
2022-12-21,PROP_010,39,1,9.8,218,1
2022-12-21,PROP_011,102,4,7.8,423,1
2022-12-21,PROP_012,54,2,8.8,258,0
2022-12-21,PROP_013,116,4,6.2,532,0
2022-12-21,PROP_014,28,1,9.6,137,1
2022-12-21,PROP_015,91,3,8.3,419,1
2022-12-21,PROP_016,29,1,8,158,1
2022-12-21,PROP_017,75,2,8,316,1
2022-12-21,PROP_018,105,4,8.3,472,1
2022-12-21,PROP_019,80,3,9.8,392,1
2022-12-21,PROP_020,71,2,7.3,356,0
2022-12-21,PROP_021,55,2,9.1,228,1
2022-12-21,PROP_022,45,1,6.3,187,1
2022-12-21,PROP_023,104,4,8.3,428,1
2022-12-21,PROP_024,47,2,7.2,244,1
2022-12-21,PROP_025,32,1,6.6,169,0
2022-12-21,PROP_026,52,2,6.2,239,1
2022-12-21,PROP_027,100,3,7.9,472,1
2022-12-21,PROP_028,29,1,7.6,128,1
2022-12-21,PROP_029,113,4,7.2,577,0
2022-12-21,PROP_030,29,1,10,143,1
2022-12-21,PROP_031,117,4,9.5,496,1
2022-12-21,PROP_032,119,4,7,508,1
2022-12-21,PROP_033,26,1,6.5,132,1
2022-12-21,PROP_034,70,2,8.5,340,1
2022-12-21,PROP_035,65,2,6.6,311,0
2022-12-21,PROP_036,21,1,6.8,104,0
2022-12-21,PROP_037,68,2,7.6,349,1
2022-12-21,PROP_038,53,2,9.1,258,0
2022-12-21,PROP_039,103,4,6.1,498,1
2022-12-21,PROP_040,96,3,9.3,494,0
2022-12-21,PROP_041,113,4,6.7,564,0
2022-12-21,PROP_042,85,3,9.8,433,1
2022-12-21,PROP_043,95,3,9.4,427,1
2022-12-21,PROP_044,30,1,7.5,138,0
2022-12-21,PROP_045,33,1,6.4,170,0
2022-12-21,PROP_046,56,2,8.7,256,0
2022-12-21,PROP_047,45,1,8.3,199,1
2022-12-21,PROP_048,110,4,6.5,504,0
2022-12-21,PROP_049,20,1,8.8,97,0
2022-12-21,PROP_050,89,3,9.3,462,0
2022-12-22,PROP_001,47,2,8,221,1
2022-12-22,PROP_002,22,1,7.6,105,1
2022-12-22,PROP_003,115,4,7.9,519,1
2022-12-22,PROP_004,72,2,7.7,350,1
2022-12-22,PROP_005,26,1,9.2,140,1
2022-12-22,PROP_006,101,4,9.1,447,1
2022-12-22,PROP_007,117,4,6.6,537,1
2022-12-22,PROP_008,64,2,9.5,304,1
2022-12-22,PROP_009,43,1,9.9,235,1
2022-12-22,PROP_010,39,1,9.8,215,1
2022-12-22,PROP_011,102,4,7.8,422,1
2022-12-22,PROP_012,54,2,8.8,237,0
2022-12-22,PROP_013,116,4,6.2,515,0
2022-12-22,PROP_014,28,1,9.6,118,1
2022-12-22,PROP_015,91,3,8.3,455,1
2022-12-22,PROP_016,29,1,8,146,0
2022-12-22,PROP_017,75,2,8,357,1
2022-12-22,PROP_018,105,4,8.3,479,1
2022-12-22,PROP_019,80,3,9.8,373,1
2022-12-22,PROP_020,71,2,7.3,337,1
2022-12-22,PROP_021,55,2,9.1,242,1
2022-12-22,PROP_022,45,1,6.3,213,1
2022-12-22,PROP_023,104,4,8.3,503,0
2022-12-22,PROP_024,47,2,7.2,235,1
2022-12-22,PROP_025,32,1,6.6,176,1
2022-12-22,PROP_026,52,2,6.2,244,1
2022-12-22,PROP_027,100,3,7.9,445,1
2022-12-22,PROP_028,29,1,7.6,137,1
2022-12-22,PROP_029,113,4,7.2,543,1
2022-12-22,PROP_030,29,1,10,139,0
2022-12-22,PROP_031,117,4,9.5,583,1
2022-12-22,PROP_032,119,4,7,571,1
2022-12-22,PROP_033,26,1,6.5,156,0
2022-12-22,PROP_034,70,2,8.5,362,0
2022-12-22,PROP_035,65,2,6.6,298,0
2022-12-22,PROP_036,21,1,6.8,119,1
2022-12-22,PROP_037,68,2,7.6,318,0
2022-12-22,PROP_038,53,2,9.1,253,1
2022-12-22,PROP_039,103,4,6.1,511,1
2022-12-22,PROP_040,96,3,9.3,422,1
2022-12-22,PROP_041,113,4,6.7,543,1
2022-12-22,PROP_042,85,3,9.8,446,1
2022-12-22,PROP_043,95,3,9.4,431,1
2022-12-22,PROP_044,30,1,7.5,149,1
2022-12-22,PROP_045,33,1,6.4,163,1
2022-12-22,PROP_046,56,2,8.7,251,1
2022-12-22,PROP_047,45,1,8.3,200,1
2022-12-22,PROP_048,110,4,6.5,492,1
2022-12-22,PROP_049,20,1,8.8,93,0
2022-12-22,PROP_050,89,3,9.3,415,1
2022-12-23,PROP_001,47,2,8,291,1
2022-12-23,PROP_002,22,1,7.6,144,1
2022-12-23,PROP_003,115,4,7.9,656,1
2022-12-23,PROP_004,72,2,7.7,436,0
2022-12-23,PROP_005,26,1,9.2,183,0
2022-12-23,PROP_006,101,4,9.1,550,1
2022-12-23,PROP_007,117,4,6.6,598,1
2022-12-23,PROP_008,64,2,9.5,347,0
2022-12-23,PROP_009,43,1,9.9,274,1
2022-12-23,PROP_010,39,1,9.8,247,1
2022-12-23,PROP_011,102,4,7.8,507,1
2022-12-23,PROP_012,54,2,8.8,312,1
2022-12-23,PROP_013,116,4,6.2,687,0
2022-12-23,PROP_014,28,1,9.6,151,1
2022-12-23,PROP_015,91,3,8.3,459,1
2022-12-23,PROP_016,29,1,8,171,1
2022-12-23,PROP_017,75,2,8,371,1
2022-12-23,PROP_018,105,4,8.3,557,1
2022-12-23,PROP_019,80,3,9.8,473,0
2022-12-23,PROP_020,71,2,7.3,373,1
2022-12-23,PROP_021,55,2,9.1,307,1
2022-12-23,PROP_022,45,1,6.3,228,1
2022-12-23,PROP_023,104,4,8.3,555,1
2022-12-23,PROP_024,47,2,7.2,270,1
2022-12-23,PROP_025,32,1,6.6,197,1
2022-12-23,PROP_026,52,2,6.2,324,1
2022-12-23,PROP_027,100,3,7.9,535,1
2022-12-23,PROP_028,29,1,7.6,165,0
2022-12-23,PROP_029,113,4,7.2,645,1
2022-12-23,PROP_030,29,1,10,160,1
2022-12-23,PROP_031,117,4,9.5,621,1
2022-12-23,PROP_032,119,4,7,659,1
2022-12-23,PROP_033,26,1,6.5,175,1
2022-12-23,PROP_034,70,2,8.5,388,1
2022-12-23,PROP_035,65,2,6.6,392,0
2022-12-23,PROP_036,21,1,6.8,125,1
2022-12-23,PROP_037,68,2,7.6,447,1
2022-12-23,PROP_038,53,2,9.1,290,0
2022-12-23,PROP_039,103,4,6.1,654,0
2022-12-23,PROP_040,96,3,9.3,525,0
2022-12-23,PROP_041,113,4,6.7,620,1
2022-12-23,PROP_042,85,3,9.8,463,1
2022-12-23,PROP_043,95,3,9.4,486,1
2022-12-23,PROP_044,30,1,7.5,163,1
2022-12-23,PROP_045,33,1,6.4,197,1
2022-12-23,PROP_046,56,2,8.7,287,1
2022-12-23,PROP_047,45,1,8.3,278,0
2022-12-23,PROP_048,110,4,6.5,568,1
2022-12-23,PROP_049,20,1,8.8,114,0
2022-12-23,PROP_050,89,3,9.3,478,1
2022-12-24,PROP_001,47,2,8,296,1
2022-12-24,PROP_002,22,1,7.6,138,1
2022-12-24,PROP_003,115,4,7.9,639,1
2022-12-24,PROP_004,72,2,7.7,406,1
2022-12-24,PROP_005,26,1,9.2,164,0
2022-12-24,PROP_006,101,4,9.1,587,0
2022-12-24,PROP_007,117,4,6.6,597,1
2022-12-24,PROP_008,64,2,9.5,347,1
2022-12-24,PROP_009,43,1,9.9,291,1
2022-12-24,PROP_010,39,1,9.8,224,1
2022-12-24,PROP_011,102,4,7.8,544,1
2022-12-24,PROP_012,54,2,8.8,291,1
2022-12-24,PROP_013,116,4,6.2,654,1
2022-12-24,PROP_014,28,1,9.6,151,1
2022-12-24,PROP_015,91,3,8.3,464,1
2022-12-24,PROP_016,29,1,8,176,0
2022-12-24,PROP_017,75,2,8,389,1
2022-12-24,PROP_018,105,4,8.3,634,0
2022-12-24,PROP_019,80,3,9.8,478,1
2022-12-24,PROP_020,71,2,7.3,433,0
2022-12-24,PROP_021,55,2,9.1,317,0
2022-12-24,PROP_022,45,1,6.3,248,1
2022-12-24,PROP_023,104,4,8.3,606,1
2022-12-24,PROP_024,47,2,7.2,300,1
2022-12-24,PROP_025,32,1,6.6,224,0
2022-12-24,PROP_026,52,2,6.2,284,1
2022-12-24,PROP_027,100,3,7.9,526,0
2022-12-24,PROP_028,29,1,7.6,156,1
2022-12-24,PROP_029,113,4,7.2,654,1
2022-12-24,PROP_030,29,1,10,164,1
2022-12-24,PROP_031,117,4,9.5,592,1
2022-12-24,PROP_032,119,4,7,620,1
2022-12-24,PROP_033,26,1,6.5,164,1
2022-12-24,PROP_034,70,2,8.5,434,1
2022-12-24,PROP_035,65,2,6.6,379,1
2022-12-24,PROP_036,21,1,6.8,140,1
2022-12-24,PROP_037,68,2,7.6,375,0
2022-12-24,PROP_038,53,2,9.1,328,1
2022-12-24,PROP_039,103,4,6.1,585,1
2022-12-24,PROP_040,96,3,9.3,556,1
2022-12-24,PROP_041,113,4,6.7,605,1
2022-12-24,PROP_042,85,3,9.8,502,1
2022-12-24,PROP_043,95,3,9.4,539,0
2022-12-24,PROP_044,30,1,7.5,179,1
2022-12-24,PROP_045,33,1,6.4,192,1
2022-12-24,PROP_046,56,2,8.7,290,1
2022-12-24,PROP_047,45,1,8.3,254,0
2022-12-24,PROP_048,110,4,6.5,638,1
2022-12-24,PROP_049,20,1,8.8,115,0
2022-12-24,PROP_050,89,3,9.3,504,1
2022-12-25,PROP_001,47,2,8,252,0
2022-12-25,PROP_002,22,1,7.6,110,1
2022-12-25,PROP_003,115,4,7.9,499,1
2022-12-25,PROP_004,72,2,7.7,341,1
2022-12-25,PROP_005,26,1,9.2,137,1
2022-12-25,PROP_006,101,4,9.1,488,1
2022-12-25,PROP_007,117,4,6.6,532,0
2022-12-25,PROP_008,64,2,9.5,282,1
2022-12-25,PROP_009,43,1,9.9,213,0
2022-12-25,PROP_010,39,1,9.8,199,1
2022-12-25,PROP_011,102,4,7.8,467,0
2022-12-25,PROP_012,54,2,8.8,235,1
2022-12-25,PROP_013,116,4,6.2,575,0
2022-12-25,PROP_014,28,1,9.6,120,1
2022-12-25,PROP_015,91,3,8.3,450,1
2022-12-25,PROP_016,29,1,8,156,1
2022-12-25,PROP_017,75,2,8,350,1
2022-12-25,PROP_018,105,4,8.3,533,1
2022-12-25,PROP_019,80,3,9.8,365,1
2022-12-25,PROP_020,71,2,7.3,340,0
2022-12-25,PROP_021,55,2,9.1,249,1
2022-12-25,PROP_022,45,1,6.3,195,1
2022-12-25,PROP_023,104,4,8.3,424,1
2022-12-25,PROP_024,47,2,7.2,233,1
2022-12-25,PROP_025,32,1,6.6,180,1
2022-12-25,PROP_026,52,2,6.2,240,0
2022-12-25,PROP_027,100,3,7.9,451,1
2022-12-25,PROP_028,29,1,7.6,149,0
2022-12-25,PROP_029,113,4,7.2,564,0
2022-12-25,PROP_030,29,1,10,137,1
2022-12-25,PROP_031,117,4,9.5,494,1
2022-12-25,PROP_032,119,4,7,589,1
2022-12-25,PROP_033,26,1,6.5,146,1
2022-12-25,PROP_034,70,2,8.5,361,0
2022-12-25,PROP_035,65,2,6.6,275,1
2022-12-25,PROP_036,21,1,6.8,111,1
2022-12-25,PROP_037,68,2,7.6,310,0
2022-12-25,PROP_038,53,2,9.1,267,1
2022-12-25,PROP_039,103,4,6.1,481,1
2022-12-25,PROP_040,96,3,9.3,464,1
2022-12-25,PROP_041,113,4,6.7,583,0
2022-12-25,PROP_042,85,3,9.8,421,1
2022-12-25,PROP_043,95,3,9.4,432,1
2022-12-25,PROP_044,30,1,7.5,133,0
2022-12-25,PROP_045,33,1,6.4,179,1
2022-12-25,PROP_046,56,2,8.7,246,1
2022-12-25,PROP_047,45,1,8.3,204,1
2022-12-25,PROP_048,110,4,6.5,523,1
2022-12-25,PROP_049,20,1,8.8,92,1
2022-12-25,PROP_050,89,3,9.3,446,1
2022-12-26,PROP_001,47,2,8,239,1
2022-12-26,PROP_002,22,1,7.6,114,1
2022-12-26,PROP_003,115,4,7.9,569,1
2022-12-26,PROP_004,72,2,7.7,339,0
2022-12-26,PROP_005,26,1,9.2,137,1
2022-12-26,PROP_006,101,4,9.1,503,0
2022-12-26,PROP_007,117,4,6.6,513,0
2022-12-26,PROP_008,64,2,9.5,291,1
2022-12-26,PROP_009,43,1,9.9,238,1
2022-12-26,PROP_010,39,1,9.8,212,1
2022-12-26,PROP_011,102,4,7.8,483,1
2022-12-26,PROP_012,54,2,8.8,278,0
2022-12-26,PROP_013,116,4,6.2,559,1
2022-12-26,PROP_014,28,1,9.6,120,1
2022-12-26,PROP_015,91,3,8.3,427,1
2022-12-26,PROP_016,29,1,8,145,1
2022-12-26,PROP_017,75,2,8,354,0
2022-12-26,PROP_018,105,4,8.3,557,0
2022-12-26,PROP_019,80,3,9.8,364,1
2022-12-26,PROP_020,71,2,7.3,342,1
2022-12-26,PROP_021,55,2,9.1,272,1
2022-12-26,PROP_022,45,1,6.3,206,0
2022-12-26,PROP_023,104,4,8.3,498,0
2022-12-26,PROP_024,47,2,7.2,252,0
2022-12-26,PROP_025,32,1,6.6,167,1
2022-12-26,PROP_026,52,2,6.2,231,1
2022-12-26,PROP_027,100,3,7.9,409,0
2022-12-26,PROP_028,29,1,7.6,153,1
2022-12-26,PROP_029,113,4,7.2,569,0
2022-12-26,PROP_030,29,1,10,138,1
2022-12-26,PROP_031,117,4,9.5,557,1
2022-12-26,PROP_032,119,4,7,561,0
2022-12-26,PROP_033,26,1,6.5,155,0
2022-12-26,PROP_034,70,2,8.5,348,1
2022-12-26,PROP_035,65,2,6.6,312,1
2022-12-26,PROP_036,21,1,6.8,104,1
2022-12-26,PROP_037,68,2,7.6,310,0
2022-12-26,PROP_038,53,2,9.1,285,0
2022-12-26,PROP_039,103,4,6.1,523,0
2022-12-26,PROP_040,96,3,9.3,430,1
2022-12-26,PROP_041,113,4,6.7,550,1
2022-12-26,PROP_042,85,3,9.8,422,0
2022-12-26,PROP_043,95,3,9.4,429,1
2022-12-26,PROP_044,30,1,7.5,150,1
2022-12-26,PROP_045,33,1,6.4,180,1
2022-12-26,PROP_046,56,2,8.7,232,1
2022-12-26,PROP_047,45,1,8.3,200,1
2022-12-26,PROP_048,110,4,6.5,503,0
2022-12-26,PROP_049,20,1,8.8,98,1
2022-12-26,PROP_050,89,3,9.3,446,1
2022-12-27,PROP_001,47,2,8,237,1
2022-12-27,PROP_002,22,1,7.6,113,0
2022-12-27,PROP_003,115,4,7.9,490,1
2022-12-27,PROP_004,72,2,7.7,335,1
2022-12-27,PROP_005,26,1,9.2,137,1
2022-12-27,PROP_006,101,4,9.1,478,0
2022-12-27,PROP_007,117,4,6.6,552,1
2022-12-27,PROP_008,64,2,9.5,306,0
2022-12-27,PROP_009,43,1,9.9,210,1
2022-12-27,PROP_010,39,1,9.8,192,1
2022-12-27,PROP_011,102,4,7.8,419,1
2022-12-27,PROP_012,54,2,8.8,263,0
2022-12-27,PROP_013,116,4,6.2,566,1
2022-12-27,PROP_014,28,1,9.6,139,1
2022-12-27,PROP_015,91,3,8.3,431,1
2022-12-27,PROP_016,29,1,8,135,1
2022-12-27,PROP_017,75,2,8,320,1
2022-12-27,PROP_018,105,4,8.3,507,0
2022-12-27,PROP_019,80,3,9.8,366,1
2022-12-27,PROP_020,71,2,7.3,342,1
2022-12-27,PROP_021,55,2,9.1,227,1
2022-12-27,PROP_022,45,1,6.3,204,1
2022-12-27,PROP_023,104,4,8.3,496,0
2022-12-27,PROP_024,47,2,7.2,243,1
2022-12-27,PROP_025,32,1,6.6,165,0
2022-12-27,PROP_026,52,2,6.2,232,1
2022-12-27,PROP_027,100,3,7.9,409,1
2022-12-27,PROP_028,29,1,7.6,147,1
2022-12-27,PROP_029,113,4,7.2,526,1
2022-12-27,PROP_030,29,1,10,130,1
2022-12-27,PROP_031,117,4,9.5,498,1
2022-12-27,PROP_032,119,4,7,576,0
2022-12-27,PROP_033,26,1,6.5,141,0
2022-12-27,PROP_034,70,2,8.5,334,1
2022-12-27,PROP_035,65,2,6.6,278,1
2022-12-27,PROP_036,21,1,6.8,123,0
2022-12-27,PROP_037,68,2,7.6,367,0
2022-12-27,PROP_038,53,2,9.1,249,1
2022-12-27,PROP_039,103,4,6.1,532,0
2022-12-27,PROP_040,96,3,9.3,492,0
2022-12-27,PROP_041,113,4,6.7,556,0
2022-12-27,PROP_042,85,3,9.8,433,0
2022-12-27,PROP_043,95,3,9.4,429,1
2022-12-27,PROP_044,30,1,7.5,131,1
2022-12-27,PROP_045,33,1,6.4,183,1
2022-12-27,PROP_046,56,2,8.7,255,1
2022-12-27,PROP_047,45,1,8.3,229,0
2022-12-27,PROP_048,110,4,6.5,514,1
2022-12-27,PROP_049,20,1,8.8,101,1
2022-12-27,PROP_050,89,3,9.3,473,1
2022-12-28,PROP_001,47,2,8,225,1
2022-12-28,PROP_002,22,1,7.6,113,1
2022-12-28,PROP_003,115,4,7.9,520,0
2022-12-28,PROP_004,72,2,7.7,328,0
2022-12-28,PROP_005,26,1,9.2,142,1
2022-12-28,PROP_006,101,4,9.1,476,1
2022-12-28,PROP_007,117,4,6.6,502,1
2022-12-28,PROP_008,64,2,9.5,322,1
2022-12-28,PROP_009,43,1,9.9,233,1
2022-12-28,PROP_010,39,1,9.8,224,1
2022-12-28,PROP_011,102,4,7.8,508,1
2022-12-28,PROP_012,54,2,8.8,229,1
2022-12-28,PROP_013,116,4,6.2,582,1
2022-12-28,PROP_014,28,1,9.6,141,1
2022-12-28,PROP_015,91,3,8.3,456,1
2022-12-28,PROP_016,29,1,8,142,1
2022-12-28,PROP_017,75,2,8,320,1
2022-12-28,PROP_018,105,4,8.3,494,1
2022-12-28,PROP_019,80,3,9.8,358,1
2022-12-28,PROP_020,71,2,7.3,373,0
2022-12-28,PROP_021,55,2,9.1,238,1
2022-12-28,PROP_022,45,1,6.3,188,0
2022-12-28,PROP_023,104,4,8.3,440,1
2022-12-28,PROP_024,47,2,7.2,225,0
